studentID,RG,RL,UG,UL,PGR,PLR
5202685441,13,3,0,0,1.0000,1.0000
5302455018,1,1,0,0,1.0000,1.0000
5302520084,9,3,2,1,0.8182,0.7500
5302615074,32,11,12,4,0.7273,0.7333
5302615124,1,1,0,0,1.0000,1.0000
5302615173,11,9,0,0,1.0000,1.0000
5302615231,3,7,1,0,0.7500,1.0000
5302615520,4,9,0,0,1.0000,1.0000
5302615561,24,6,3,16,0.8889,0.2727
5302640106,2,1,0,0,1.0000,1.0000
5302640585,1,3,0,3,1.0000,0.5000
5302641070,13,4,1,0,0.9286,1.0000
5302641211,0,0,0,0,0.0000,0.0000
5302641245,0,0,0,0,0.0000,0.0000
5302680227,4,5,0,0,1.0000,1.0000
5302680540,45,7,24,26,0.6522,0.2121
5302680631,8,1,2,0,0.8000,1.0000
5302680920,12,5,11,0,0.5217,1.0000
5302685051,25,15,0,0,1.0000,1.0000
5302685374,2,3,0,0,1.0000,1.0000
5302685549,4,0,0,2,1.0000,0.0000
5302685788,12,3,0,4,1.0000,0.4286
5302685861,0,0,0,0,0.0000,0.0000
5302685952,4,1,0,0,1.0000,1.0000
5302686158,3,3,0,1,1.0000,0.7500
5302686190,0,0,0,0,0.0000,0.0000
5302686372,11,0,5,0,0.6875,0.0000
5302686380,1,3,0,0,1.0000,1.0000
5302686463,0,0,0,0,0.0000,0.0000
5302686620,0,0,0,0,0.0000,0.0000
5302686687,8,2,0,0,1.0000,1.0000
5302686885,20,2,15,0,0.5714,1.0000
5302687073,3,1,0,0,1.0000,1.0000
5304610032,7,7,0,4,1.0000,0.6364
5304610347,7,0,0,0,1.0000,0.0000
5304610941,9,1,0,10,1.0000,0.0909
5304611147,0,3,0,2,0.0000,0.6000
5304680027,35,36,37,46,0.4861,0.4390
5304680191,9,6,2,6,0.8182,0.5000
5304680704,7,3,4,2,0.6364,0.6000
5304681116,5,8,1,6,0.8333,0.5714
5304681264,16,3,0,0,1.0000,1.0000
5304681488,21,3,17,73,0.5526,0.0395
5304681694,20,9,2,16,0.9091,0.3600
5309611480,1,0,0,0,1.0000,0.0000
5402460058,12,0,0,0,1.0000,0.0000
5402460330,1,0,0,0,1.0000,0.0000
5402465040,1,0,0,0,1.0000,0.0000
5402465297,22,15,0,0,1.0000,1.0000
5402470347,21,7,7,41,0.7500,0.1458
5402475288,48,2,0,35,1.0000,0.0541
5402520117,31,11,5,6,0.8611,0.6471
5402525082,0,0,0,0,0.0000,0.0000
5402610199,3,1,3,0,0.5000,1.0000
5402610231,39,15,0,16,1.0000,0.4839
5402610272,24,8,1,12,0.9600,0.4000
5402610371,3,0,0,0,1.0000,0.0000
5402610462,115,50,370,526,0.2371,0.0868
5402610645,31,20,8,7,0.7949,0.7407
5402615602,8,3,1,0,0.8889,1.0000
5402615750,1,1,0,0,1.0000,1.0000
5402615859,12,5,0,1,1.0000,0.8333
5402615875,3,0,0,0,1.0000,0.0000
5402640113,12,10,1,0,0.9231,1.0000
5402640220,23,10,2,5,0.9200,0.6667
5402640519,4,2,0,0,1.0000,1.0000
5402640824,12,12,1,7,0.9231,0.6316
5402641301,0,0,0,0,0.0000,0.0000
5402641525,5,0,0,0,1.0000,0.0000
5402680382,33,16,9,114,0.7857,0.1231
5402680689,16,1,0,6,1.0000,0.1429
5402680705,6,4,0,0,1.0000,1.0000
5402680713,24,2,8,8,0.7500,0.2000
5402680895,2,8,0,0,1.0000,1.0000
5402680978,1,0,0,0,1.0000,0.0000
5402681018,0,0,0,0,0.0000,0.0000
5402681026,3,0,0,0,1.0000,0.0000
5402681067,2,5,0,0,1.0000,1.0000
5402681083,15,1,0,1,1.0000,0.5000
5402681133,2,7,2,8,0.5000,0.4667
5402681182,4,1,1,5,0.8000,0.1667
5402681216,1,0,0,0,1.0000,0.0000
5402681307,1,3,1,2,0.5000,0.6000
5402685696,54,12,1,1,0.9818,0.9231
5402685928,10,16,0,2,1.0000,0.8889
5402686306,10,6,3,2,0.7692,0.7500
5402686389,3,15,0,0,1.0000,1.0000
5402686397,34,3,73,28,0.3178,0.0968
5404610155,5,1,0,0,1.0000,1.0000
5404610197,6,2,1,0,0.8571,1.0000
5404611013,1,0,0,0,1.0000,0.0000
5404680224,9,5,0,0,1.0000,1.0000
5404680505,5,7,0,0,1.0000,1.0000
5404680521,8,12,0,0,1.0000,1.0000
5404680786,0,0,0,0,0.0000,0.0000
5404681024,20,14,2,0,0.9091,1.0000
5404681503,6,7,0,8,1.0000,0.4667
5502042111,0,0,0,0,0.0000,0.0000
5502112971,0,2,0,0,0.0000,1.0000
5502460032,0,0,0,0,0.0000,0.0000
5502460040,32,4,3,5,0.9143,0.4444
5502495020,48,33,2,4,0.9600,0.8919
5502610628,48,31,0,205,1.0000,0.1314
5502610669,15,16,0,3,1.0000,0.8421
5502615130,9,0,2,0,0.8182,0.0000
5502615197,197,114,402,686,0.3289,0.1425
5502615601,966,508,1215,5594,0.4429,0.0833
5502615809,42,16,9,14,0.8235,0.5333
5502640203,19,0,30,2,0.3878,0.0000
5502640567,20,2,29,0,0.4082,1.0000
5502640633,3,0,1,1,0.7500,0.0000
5502641235,0,0,0,0,0.0000,0.0000
5502680274,21,2,1,2,0.9545,0.5000
5502680332,1,0,0,0,1.0000,0.0000
5502680464,1,0,0,0,1.0000,0.0000
5502685117,11,0,0,1,1.0000,0.0000
5502685562,227,100,2323,4022,0.0890,0.0243
5502685786,0,1,0,0,0.0000,1.0000
5502685950,14,1,0,3,1.0000,0.2500
5502686123,2,0,0,0,1.0000,0.0000
5502686230,3,0,0,0,1.0000,0.0000
5502686362,0,0,0,0,0.0000,0.0000
5602465139,1,2,0,0,1.0000,1.0000
5602470188,62,9,23,24,0.7294,0.2727
5602470378,1,0,0,0,1.0000,0.0000
5602475419,29,0,11,24,0.7250,0.0000
5602615147,6,22,10,7,0.3750,0.7586
5602615733,8,24,0,0,1.0000,1.0000
5602640590,32,15,0,2,1.0000,0.8824
5602640715,7,4,7,4,0.5000,0.5000
5602640806,59,40,174,448,0.2532,0.0820
5602640897,21,4,12,45,0.6364,0.0816
5602640905,69,22,361,169,0.1605,0.1152
